pdb_id,entity_id
5nzv,6
1r9s,12
3btu,1
1y14,2
4yhw,2
2ja5,10
2ja5,2
2ja5,4
2ja5,5
2ja5,7
2ja5,3
2ja5,11
2ja5,8
2ja5,6
2ja5,12
2ja5,1
4yhw,1
4yhw,3
4qyx,1
4un2,2
6i7o,37
6i7o,22
6i7o,38
6i7o,42
6i7o,36
6i7o,27
6i7o,48
6i7o,43
1ml2,1
1n0h,1
6i7o,14
6i7o,13
6i7o,5
6i7o,7
6i7o,6
6i7o,4
6i7o,12
6i7o,11
6i7o,3
6i7o,15
6i7o,1
6i7o,2
6i7o,16
6i7o,10
3o06,1
5kc1,1
1zm4,1
3mg7,14
2hjn,1
3plt,1
2qb7,1
2e01,1
1unv,1
1k4z,1
3mg7,9
3mg7,7
3mg7,8
3mg7,4
3k7a,9
3k7a,10
3cq0,1
1j70,1
6i26,1
3s16,6
3s16,3
3s16,8
3s16,5
3s16,2
3s16,10
3s16,9
3s16,4
3s16,1
6gys,3
6gys,1
6gys,2
5nrl,40
5nrl,39
5nrl,38
5nrl,16
5nrl,23
5nrl,15
5nrl,25
5nrl,13
5nrl,27
5nrl,12
5nrl,8
5nrl,1
1cof,1
1ot5,1
5nrl,9
1zht,1
3lrl,1
3nzw,5
3nzw,2
3nzw,3
2b9i,2
2b9i,1
3nzw,4
3nzw,1
1usu,1
1ej8,1
2as2,1
1usu,2
4zdc,1
5lmf,2
1ay0,1
5lmf,1
1r9s,7
4msx,1
3mg7,5
2xbu,1
1r9s,9
1r9s,5
1r9s,4
1r9s,3
1r9s,8
3mg7,10
3mg7,3
3mg7,12
3mg7,11
1y64,2
3mg7,6
3cpj,1
1xly,1
6u5u,2
1ka0,1
2guz,1
4v7o,1
3n4s,1
5lft,1
2pqn,1
5nzr,5
5h4p,3
6ap1,2
2fji,1
2pqn,2
2guz,2
4v7o,6
4xwo,4
6f99,1
3j1n,5
3j1n,1
2b9h,2
3a7p,1
2b9h,1
1kxk,1
1q8y,1
2ful,1
5bw8,4
5ndg,57
5ndg,68
5ndg,71
5ndg,79
5ndg,24
5ndg,53
5ndg,52
5ndg,32
5ndg,37
5ndg,31
5ndg,44
5ndg,18
5ndg,45
5ndg,41
5ndg,29
5ndg,21
5ndg,28
5ndg,34
1hnu,1
3zwl,2
5ndg,80
6kbm,2
6kbm,1
4c92,5
4c92,7
5ndg,77
5ndg,66
5ndg,69
5ndg,58
5ndg,62
5ndg,67
5ndg,55
5ndg,51
5ndg,33
5ndg,42
5ndg,40
5ndg,43
5ndg,36
5ndg,50
5ndg,23
5ndg,35
5ndg,22
5ndg,49
5ndg,26
5ndg,48
4c92,2
4c9j,1
4v7o,8
4v7o,3
4v7o,4
3j1n,3
3j1n,8
3j1n,9
3j1n,6
3j1n,2
3j1n,12
3j1n,11
3j1n,7
3j1n,4
3j1n,10
3bw6,1
1nh2,5
1bj9,1
5m3f,12
5m3f,13
4v7o,15
4v7o,16
4v7o,12
4v7o,9
4v7o,14
2qiz,1
1nh2,4
1nh2,6
1nh2,3
1f1d,1
5m3f,11
2j17,1
2b10,2
2b10,1
1tn2,1
2gpl,13
6u5u,1
1ukz,1
5ojw,2
5ojw,1
2od2,1
4wfc,1
4wfc,2
2gpl,14
5ndg,60
5ndg,65
5ndg,75
5ndg,64
5ndg,78
5ndg,38
5ndg,46
5ndg,20
5ndg,27
5ndg,17
5ndg,25
5ndg,9
5ndg,13
5dfz,6
5ndg,74
5ndg,54
5ndg,76
5ndg,56
5ndg,16
5ndg,47
5ndg,30
5ndg,39
5ndg,19
5ndg,12
5ndg,10
5ndg,3
5ndg,2
5ndg,6
5ndg,14
1sza,1
5ndg,7
5ndg,61
5ndg,73
5ndg,4
5ndg,8
5ndg,5
5ndg,1
5ndg,70
5ndg,63
5ndg,72
5ndg,59
5ndg,11
5ndg,15
1pi6,1
3zwl,1
6hd7,47
6hd7,46
6hd7,40
6hd7,43
6hd7,36
6hd7,27
6hd7,23
6hd7,24
6hd7,25
6hd7,29
6hd7,35
2gpl,8
2gpl,3
2gpl,5
6hd7,2
6hd7,5
6hd7,16
6hd7,8
5ll6,6
2gpl,7
2gpl,6
2gpl,9
5ll6,15
5ll6,11
5ll6,9
1ard,1
4c92,3
4c92,1
4v7o,5
4v7o,17
4v7o,13
4v7o,11
4v7o,10
4v7o,7
4v7o,2
4c92,6
4c92,4
1g6i,1
2ob2,1
2x08,1
5ept,1
3mhh,1
3mhh,2
1ryp,1
1ryp,9
1ryp,6
1ryp,7
1ryp,2
1ryp,3
3pbp,3
3pbp,1
2xfv,1
3po2,11
1ryp,5
1ryp,13
1ryp,8
2woj,1
3po2,10
3po2,9
3mhh,3
3r3q,1
1rjg,1
1aef,1
4hat,2
3mg8,11
3mg8,12
3mg8,4
3mg8,14
3mg8,2
3mg8,10
3mg8,5
3mg8,13
2ja7,14
2ja7,11
2ja7,6
2ja7,4
4hat,3
3mg8,3
3mg8,1
3mg8,6
3mg8,7
3mg8,9
3mg8,8
2rim,1
3q33,2
2hbl,1
3q33,1
2ja7,15
2ja7,9
2ja7,13
2ja7,10
2ja7,7
5azf,2
1fi4,1
2qx5,1
1ox7,1
5m1j,75
5m1j,57
5m1j,58
5m1j,72
5m1j,77
5m1j,64
5m1j,65
2od9,1
5nxq,2
4q8h,1
2ycg,1
1txz,1
3c0x,4
3elv,1
2cnq,1
6ftx,9
5nxq,1
4gpt,2
4gpt,3
2nye,1
3by4,1
2zii,1
5a1w,1
4xvu,4
3ted,1
3kkl,1
1hr7,1
2vso,2
3o12,1
2y6v,1
1hr7,2
1dsp,1
1ryp,4
2fvu,1
1vde,1
3gcb,1
1moz,1
3quw,1
3mhh,4
2r2v,1
3mv3,2
1n9s,1
1v59,1
3nd2,1
3po2,6
5aio,1
2z7i,1
1csv,1
1erj,1
3po2,7
3po2,4
3po2,3
3po2,5
3po2,8
1kb9,2
1kb9,6
1kb9,5
1kb9,7
1kb9,8
1kb9,9
3po2,1
3po2,2
1kb9,4
1ryp,11
1ryp,14
1ryp,10
1ryp,12
6i27,1
3pbp,2
1ah6,1
3po2,12
1hno,1
4cr3,25
2xgj,1
1fq4,1
6ccp,1
1aeu,1
4cr3,30
4cr3,27
4cr3,29
5m1j,70
5m1j,63
5m1j,60
5m1j,74
5m1j,67
5m1j,78
5m1j,79
5m1j,71
5m1j,73
5m1j,62
5m1j,59
5m1j,82
5m1j,76
5m1j,80
5m1j,50
5m1j,42
5hp3,2
5m1j,32
5m1j,40
5m1j,52
5m1j,43
5m1j,44
5m1j,26
5m1j,51
5m1j,39
1a2g,1
1a48,1
3lrm,1
1yaz,1
5m1j,69
3cx5,7
2gjd,1
3cjh,1
3cjh,2
6b2z,4
6b2z,8
3rrn,2
3qm0,1
2ia8,1
1a6r,1
3plv,1
2fak,11
2fak,8
2fak,7
2fak,6
2fak,2
2fak,10
2fak,9
3r84,1
1mn4,1
3plv,2
1pl5,1
1i1d,1
1tkb,1
3k7r,1
3owt,1
3owt,2
3cx5,5
3m62,1
2nvt,8
2nvt,13
2nvt,11
2v6v,1
2p6f,1
2nvt,6
2nvt,7
2nvt,4
3cx5,9
2e2i,13
2e2i,8
1ox6,1
1aeh,1
3b78,1
3m62,2
2nvt,10
2nvt,9
2nvt,12
2nvt,5
3cx5,2
2e2i,5
3cx5,8
2e2i,12
2e2i,10
3cx5,3
3cx5,12
3o2p,2
1rje,1
5m1j,9
5m1j,12
5m1j,4
2zit,1
5m1j,17
5m1j,16
5m1j,8
5m1j,15
5m1j,22
5m1j,13
5ctb,1
3rrn,1
3cx5,1
3cx5,4
2e2i,11
3cx5,6
2e2i,7
2e2i,6
2e2i,9
2e2i,4
3psk,1
4a78,1
2fak,14
2fak,13
2fak,12
2fak,4
4cr3,11
4cr3,4
1kok,1
4cr3,6
4cr3,3
4cr3,9
4cr3,14
4cr3,16
4cr3,22
4cr3,5
4cr3,7
1g0v,1
4cr3,26
4cr3,33
4cr3,28
4cr3,31
2z4z,1
4cr3,20
4cr3,15
4cr3,13
4cr3,2
4cr3,18
4cr3,10
4cr3,21
4cr3,17
4cr3,19
4cr3,12
4cr3,23
5m1j,61
2prz,1
5m1j,68
5m1j,66
5m1j,55
5m1j,36
5hp3,3
5m1j,47
5m1j,46
5m1j,41
5m1j,28
5m1j,54
5m1j,23
5m1j,10
5m1j,18
5m1j,21
5m1j,20
5m1j,7
5m1j,19
5m1j,1
5m1j,2
5m1j,11
5m1j,24
3m31,1
5m1j,14
5m1j,25
5m1j,3
5m1j,5
5m1j,6
5m1j,30
5m1j,34
5m1j,45
5m1j,27
5m1j,49
5m1j,31
5m1j,56
5m1j,53
5m1j,48
5m1j,37
5m1j,33
5m1j,29
5m1j,38
5m1j,35
4cr3,24
4cr3,32
4cr3,8
3o2p,1
4cr3,1
2r0v,1
3qht,1
3im2,1
4zdf,1
3po3,8
3po3,5
3po3,6
3po3,1
3nzw,13
3nzw,14
3po3,4
3po3,9
3po3,15
3nzw,8
3nzw,12
3nzw,7
3p8m,2
3nzw,11
3nzw,10
3nzw,9
3nzw,6
3d2e,1
3po3,10
3po3,7
3po3,3
3po3,2
3po3,12
3po3,11
1yga,1
3fwc,2
3fwc,3
2y9z,1
1ofb,1
2y9z,2
1uaq,1
5nlg,1
3nzx,7
5lyn,2
5lyn,1
2bcg,2
3k10,1
1ayz,1
4cgq,1
3nzx,6
3nzx,12
3nzx,3
3nzx,11
3nzx,13
1wpx,2
1aa4,1
2r0y,1
4asg,1
2ypi,1
6g90,17
6g90,22
6g90,21
6g90,24
6g90,16
6g90,26
1i6h,1
1i6h,4
1i6h,8
1i6h,9
1i6h,10
1i6h,7
1i6h,3
5mq0,26
5m0j,2
3plu,1
3plu,2
5jta,1
5gao,11
5gao,9
3d8x,1
3qmz,1
3qb0,1
2f49,1
3blx,2
3rrm,2
6i7o,30
1r52,1
3nil,1
3rrm,1
3rrm,3
3lsu,1
6i7o,28
6i7o,19
6i7o,32
6i7o,34
6i7o,33
6i7o,45
6i7o,29
6i7o,35
6i7o,47
6i7o,41
6i7o,49
6i7o,50
6i7o,46
6i7o,25
6i7o,39
6i7o,21
6i7o,8
6i7o,17
6i7o,9
5uwo,3
5uwo,2
5nrl,3
5nrl,10
5nrl,6
4dzs,1
5nrl,7
5nrl,11
5nrl,2
5nrl,4
1ox5,1
1uyr,1
2p8y,1
5ccp,1
2c5j,1
3bnu,1
1z7q,9
1z7q,8
1z7q,11
2rio,1
2jql,1
1flo,3
4yhu,1
1ebg,1
3j1o,1
1yrn,3
6fsz,15
5oqm,16
5oqm,21
2wg5,1
1czq,1
2wg6,1
5apz,1
3i5c,1
4akg,1
2jad,1
4akh,1
4ai6,1
4aki,1
3fjo,1
2r32,1
1gk6,1
6q2s,1
1nkn,1
3bat,1
3bas,1
3e2n,1
2vky,1
3oa7,1
2vnl,1
4g2k,1
1tmz,1
4v8z,83
1llm,2
2yny,1
2efr,1
2z5i,2
2z5i,1
2yo0,1
2z5h,1
2z5h,2
2yo1,1
3zmf,1
2ynz,1
2efs,1
2d3e,1
2yo3,1
2yo2,1
1mh4,1
1mh3,1
3boa,1
4a3v,3
4a3v,2
5l2l,1
6p2r,2
6p2r,1
6nd4,2
6nd4,3
6nd4,1
6nd4,4
6nd4,5
6nd4,17
6nd4,7
6nd4,8
6nd4,6
6nd4,10
6nd4,9
4owy,1
3j6y,51
3j6y,71
3j6y,50
3j6y,79
3j6y,72
3j6y,57
3j6y,64
3j6y,74
3j6y,68
5ete,1
4a3v,1
3j6x,40
3j6x,46
3j6x,23
3j6x,26
3j6x,24
3j6x,53
3j6x,27
3j6x,30
3j6x,49
3j6x,37
3j6x,21
3j6x,35
3j6x,22
3j6x,44
3j6x,52
3j6x,50
3j6x,43
3j6x,51
3j6x,42
3j6x,47
3j6x,38
3j6x,36
3j6x,74
3j6x,75
3j6x,57
3j6x,73
3j6x,71
3j6x,5
3j6x,18
3j6x,17
3j6x,45
3j6x,33
3j6x,31
3j6x,29
3j6x,39
3j6x,41
3j6x,34
3j6x,28
3j6x,32
3j6x,48
3j6x,25
3j6x,78
3j6x,72
3j6x,63
3j6x,3
3j6x,11
3j6x,7
3j6x,19
6p25,2
4a3t,1
3itj,1
3j6x,62
3j6x,69
3j6x,58
3j6x,76
3j6x,79
3j6x,64
3j6x,66
3j6x,70
3j6x,61
3j6x,55
3j6x,60
3j6x,56
3j6x,77
3j6x,67
3j6x,68
3j6x,65
3j6x,59
3j6x,54
3j6x,6
3j6x,4
3j6x,16
3j6x,10
3j6x,15
3j6x,9
3j6x,1
3j6x,13
3j6x,20
3j6x,12
3j6x,2
3j6x,8
3j6x,14
6c0f,2
6c0f,3
6c0f,1
6c0f,4
6c0f,5
6cb1,39
5wlc,9
6cb1,32
6cb1,27
6cb1,26
6cb1,28
6cb1,15
6cb1,24
5wlc,32
5wlc,31
5wlc,27
5wlc,29
5wlc,25
5wlc,24
6cb1,29
5wlc,26
5wlc,17
5wlc,23
5wlc,20
5wlc,18
5wlc,22
5wlc,33
5wlc,28
5wlc,15
6cb1,30
6cb1,31
5dtc,1
3jbs,1
6p25,3
6p25,1
5wlc,58
5wlc,60
5wlc,56
5wlc,48
5wlc,57
5wlc,52
5wlc,64
5wlc,54
5wlc,50
5wlc,53
5wlc,49
5wlc,59
5wlc,47
5wlc,55
5wlc,51
5wlc,62
5wlc,61
5wlc,66
5wlc,63
5wlc,65
6cb1,4
6cb1,2
5wlc,5
5wlc,4
6cb1,5
6cb1,6
6cb1,7
5wlc,1
6cb1,3
5wlc,2
5wlc,8
5wlc,6
5wlc,45
5wlc,38
5wlc,39
5wlc,34
5wlc,30
5wlc,46
5wlc,35
5wlc,44
5wlc,37
5wlc,42
5wlc,41
5wlc,40
5wlc,43
5wlc,36
6cb1,18
6cb1,11
6cb1,12
6cb1,16
6cb1,17
6cb1,19
6cb1,13
6cb1,10
6cb1,20
6cb1,25
6cb1,22
6cb1,23
6cb1,14
6cb1,21
5wlc,11
5wlc,10
6cb1,37
6cb1,40
6cb1,36
5wlc,19
5wlc,16
5wlc,21
6c0f,38
6c0f,43
6c0f,34
6c0f,36
6c0f,35
6c0f,37
6c0f,39
6c0f,40
6c0f,41
6c0f,42
6c0f,33
6cb1,9
6cb1,8
6q0x,1
6c0f,22
6c0f,16
6c0f,13
6c0f,14
6c0f,25
6c0f,20
6c0f,6
6c0f,32
6c0f,26
6c0f,29
6c0f,30
6c0f,27
6c0f,31
6c0f,12
6c0f,19
6c0f,21
6c0f,15
6c0f,7
6c0f,10
6c0f,28
6c0f,11
6c0f,17
6c0f,18
6c0f,23
6c0f,24
6c0f,8
6c0f,9
5wlc,13
5wlc,12
6cb1,33
5wlc,14
6cb1,35
6cb1,38
6cb1,34
6cb1,1
5wlc,7
5wlc,3
6psy,2
3w6s,1
4bsz,2
4bsz,1
4q66,1
6psy,1
6nd4,21
6swy,1
6nd4,16
3j6y,9
3j6y,13
3j6y,5
3j6y,8
3j6y,7
3j6y,10
3j6y,1
3j6y,6
6nd4,18
6nd4,19
6nd4,23
6nd4,20
6nd4,22
6nd4,15
3j6y,48
3j6y,33
3j6y,26
3j6y,36
3j6y,39
3j6y,17
3j6y,18
3j6y,23
3j6y,49
3j6y,42
3j6y,22
6nd4,24
3j6y,12
3j6y,3
3j6y,14
3j6y,15
3j6y,4
3j6y,16
3j6y,11
3j6y,2
6nd4,11
6nd4,13
6nd4,12
3j6y,34
6nd4,14
6nd4,28
6nd4,27
6nd4,26
3j6y,67
3j6y,78
3j6y,70
3j6y,55
3j6y,76
3j6y,56
3j6y,73
3j6y,63
3j6y,65
3j6y,62
3j6y,59
3j6y,47
3j6y,24
3j6y,21
3j6y,45
3j6y,32
3j6y,44
3j6y,38
3j6y,41
3j6y,35
3j6y,40
3j6y,43
3j6y,19
3j6y,46
3j6y,27
3j6y,25
3j6y,28
3j6y,31
3j6y,37
3j6y,29
3j6y,30
3j6y,20
6nd4,25
3j6y,52
3j6y,58
3j6y,69
3j6y,54
3j6y,66
3j6y,60
3j6y,61
3j6y,77
3j6y,53
3j6y,75
4wvf,3
6psx,2
6psx,1
5it7,83
6giq,16
6giq,22
6giq,14
6giq,13
6giq,11
6giq,21
6giq,19
6giq,15
6giq,12
6giq,20
6giq,18
6giq,17
6giq,3
6giq,10
6giq,7
6giq,5
6giq,2
6giq,1
6giq,9
6giq,4
6giq,6
6giq,8
2g9j,2
1ihq,1
5l9u,15
1kql,1
6psa,2
1gzl,1
3g9r,1
1env,1
6aag,1
6ucu,2
6ucu,1
6ez7,1
2cvy,2
4qwj,4
4qwj,6
4qwj,1
4qwj,9
4qwj,8
2h2g,2
3jck,1
3jck,9
3jck,5
3jck,8
3jck,3
6mip,1
3jck,6
3oev,8
3oev,7
3oev,9
6o7w,13
3oev,1
4y8k,14
4y8k,13
4y8k,1
4y8k,2
4y8k,9
4y8k,12
4y8k,8
4y8k,5
3oev,3
4y8k,3
4y8k,6
4y8k,7
4y8k,11
2xjq,1
4fes,1
6o7w,9
6o7w,14
6o7w,12
6o7w,5
6gd6,1
2lhn,1
2mws,2
6a3b,2
6a3b,3
5mp4,1
1yjp,1
4j7q,1
2rpw,1
2n5a,1
6j0y,2
4j5t,1
6npw,3
3vxw,2
3vxw,1
5ims,1
1ij2,1
4qxj,14
4qxj,6
4qxj,7
4qxj,10
2n7e,1
4ze3,1
4qwj,12
6eml,11
6eml,4
6eml,6
6eml,2
4qxj,13
4qxj,5
4qxj,3
4u1d,1
6jwp,5
4fmm,1
6jwp,2
4qwj,5
4qwj,3
4qwj,2
4qwj,7
6jwp,4
6jwp,3
6jwp,1
4no9,1
4no9,2
6hw9,1
3uo3,1
6hw9,4
6hw9,9
6hw9,7
4no9,11
4no9,9
4no9,7
5lcm,1
5h2x,2
3te5,1
3te5,3
3oev,13
4x33,2
3oev,10
6o7w,16
3jck,4
3oev,4
3oev,5
3uh1,1
6o7w,6
6o7w,15
6o7w,7
6o7w,4
6o7w,8
4x33,1
3oev,12
3oev,6
3oev,11
3oev,14
4qwi,8
4qwi,6
4qwi,12
4qwi,9
4qwi,14
4qwi,7
4fmo,3
4qvl,11
4fmo,2
4fmo,1
4qwi,4
4qwi,1
4qwi,11
4qwi,10
4qvl,14
4qvl,12
4qvl,8
4qwi,13
4jpo,2
4jpo,1
3te5,2
3oev,2
4ai2,1
4qwi,2
4qvl,9
4qvl,3
4qvl,1
5z3u,1
4qvl,2
4qvl,6
4qvl,4
4b8c,3
4r62,1
4qvl,5
4qwi,5
4qwi,3
4qvl,13
4qvl,7
4qvl,10
6gyu,4
6eml,5
6eml,3
6eml,12
6eml,9
6eml,8
6eml,10
6eml,1
4qxj,9
4qxj,4
6gyu,2
6eml,26
6eml,20
6eml,18
6eml,21
6eml,17
6eml,31
4rnd,2
4rnd,1
5y88,11
5y88,2
6gyu,5
6gyu,3
6gyu,1
3ugk,1
6eml,29
6eml,28
6eml,15
5ip7,12
5xvm,1
4qxj,11
6eml,7
4qxj,12
4qxj,2
4qxj,8
3jck,2
5o9o,1
4no9,3
6hw9,2
6hw9,10
6hw9,14
6hw9,8
4no9,5
4no9,14
4no9,12
4no9,13
4no9,6
5h2x,1
3jck,7
6hw9,6
6hw9,11
6hw9,12
6hw9,5
6hw9,3
4no9,4
4no9,10
4no9,8
6hw9,13
6ft6,2
6g8m,13
6ft6,8
3whl,2
6g8m,4
6g8m,14
6g8m,5
6g8m,9
6g8m,6
6g8m,11
6g8m,7
6g8m,8
5mei,72
6hv4,12
5mei,75
6hv4,13
6hv4,10
5mei,71
6hv4,11
5mei,79
5mei,46
5cig,2
5mei,69
5mei,52
5mei,65
5mei,59
5mei,32
5mei,41
5mei,39
5mei,53
5mei,35
5mei,61
5mei,54
5mei,55
5mei,29
6hv4,3
5o7x,2
4ftx,1
6ft6,10
6ft6,11
4hnw,1
4qv7,3
4fp7,1
1ssh,2
5nis,1
5o7x,3
3w4y,1
4ic4,1
6ft6,12
3oeu,6
3oeu,5
3oeu,7
5cqs,1
3w3y,2
3oeu,8
6fvw,6
6fvw,4
6fvw,2
5h7u,1
6fvw,14
6fvw,26
6fvw,20
6fvw,24
6fvw,22
6fvw,7
6fvw,11
6fvw,9
6fvw,17
6fvw,19
2a0t,2
6f0y,1
4jqj,1
6fvw,16
6fvw,3
2lo6,1
6bqi,1
6fvw,5
4n5a,1
6fvw,23
6fvw,13
6fvw,12
6fvw,15
6fvw,25
6fvw,10
6fvw,8
6fvw,18
6fvw,21
6f0y,2
5sul,1
6qg1,3
5u8t,10
6qg1,1
6nyd,1
5nbl,1
5nbl,2
5l5t,14
5l5t,7
5l5t,13
5l5t,5
4nhl,1
4qw4,5
4qw4,10
4qw4,9
4qw4,1
5zwo,31
5zwo,27
5zwo,22
5zwo,18
5zwo,26
5zwo,19
5zwo,33
5zwo,32
5zwo,29
5zwo,25
5zwo,28
5zwo,37
5l5q,10
5l5q,2
5l5q,7
5l5q,6
5l5q,1
5l5q,8
5gyk,1
5zwo,45
5zwo,41
5zwo,38
5zwo,40
5l5q,13
5l5q,9
5l5q,4
5l5q,5
5l5q,3
1q0w,1
2lli,1
5zwo,46
5zwo,42
2lir,1
5zwo,14
5zwo,16
5zwo,11
5zwo,10
5zwo,15
5ylz,6
5zwo,1
5zwo,2
5zwo,9
5zwo,7
5zwo,34
5zwo,5
5zwo,4
5zwo,35
5zwo,24
5ylz,7
5zwo,43
5zwo,39
5zwo,44
6fyx,47
5ylz,23
5ylz,28
5ylz,27
6fyx,44
6q83,2
6cnc,17
6cnc,12
6cnc,7
5ylz,4
6cnc,16
6cnc,11
6cnc,10
6cnc,5
5ylz,3
6cnc,13
6cnc,2
6cnc,14
6cnc,3
6cnc,18
6cnc,6
6cnc,15
6cnc,4
5ylz,2
5ylz,1
4nq0,1
6gen,11
5ylz,24
6gen,10
6fyx,45
5ylz,26
5ylz,25
6fyx,46
6q83,1
6gen,9
6gen,12
6gen,8
6em5,26
6em5,27
6em5,1
6em5,22
6em5,19
6em5,4
6em5,17
6em5,5
6em5,8
6em5,7
6em5,18
4ytk,1
5wsg,1
2lo2,1
4f4j,1
4hg5,1
5dca,1
5ylz,10
5ylz,9
5ylz,8
6hls,3
6hls,4
6hls,2
2xjr,1
6htp,9
6htp,5
6htp,7
6em5,9
6em5,25
6em5,29
6em5,16
6em5,3
6em5,12
6em5,6
6htp,1
6htp,13
6htp,3
6htp,12
6htp,2
6htp,14
6htp,11
6em5,23
6em5,13
6em5,24
6em5,20
6em5,30
6em5,11
6htp,6
6cnc,9
6cnc,8
6hls,12
6hls,11
6htp,4
6htp,10
2jss,2
1j4q,2
2lxc,1
5z8i,1
2lxc,2
5dha,2
5zwo,12
5zwo,8
5zwo,13
5zwo,3
5zwo,6
6fyx,40
2mqw,1
6b8h,6
6b8h,7
6b8h,2
6b8h,3
6b8h,5
6b8h,11
6b8h,16
5h2c,2
4qtt,2
6b8h,13
6b8h,14
6b8h,8
6b8h,12
6b8h,9
6b8h,17
6b8h,4
6b8h,1
2mri,1
5l5q,14
4j7p,1
6b8h,10
5h2c,1
4qtt,1
5nw5,1
4kr1,1
5dca,2
2m6m,1
6cnc,1
5td8,1
4qw0,5
4qw0,1
4qw0,4
4twj,2
5fem,1
4qw0,14
5td8,3
5td8,4
5td8,2
6gen,1
6gen,2
6gen,3
6gen,4
4nvh,1
5zwo,23
5zwo,30
5zwo,36
5zwo,20
5zwo,21
6fyx,43
6fyx,38
6fyx,39
5ylz,5
6fyx,41
6fyx,42
5w4u,2
5w4u,1
5omb,1
4wfd,2
5dgf,2
5dgf,7
6hu9,14
5dgf,13
6hu9,9
6hu9,18
6hu9,19
6hu9,11
6hu9,10
6hu9,5
5yjy,2
4u4z,36
2m14,2
4u4z,22
4u4z,10
4u4z,12
4u4z,19
4u4z,16
4u4z,5
4u4z,14
4u4z,23
4u4z,17
4u4z,6
4u4z,18
4u4z,20
2m14,1
4kg4,1
4u4z,41
4u4z,49
4u4z,34
4u4z,31
4u4z,43
4u4z,54
4u4z,47
4u4z,29
4u4z,46
5yec,1
4u4z,42
5zba,3
5l5y,13
5l5y,6
5l5y,3
5l5y,1
5l5y,7
5l5y,5
5jhs,6
5jhs,9
5jhs,11
5jhs,1
5msn,1
4qzw,14
4qzw,7
4qzw,5
4qzw,6
5gl5,1
5jhs,7
5jhs,10
5jhs,4
5jhs,8
5jhs,12
5jhs,13
5jhs,3
4jmt,1
5cgi,6
5cgi,9
5jhs,5
5jhs,14
5jhs,2
5cgi,8
5cgi,13
5cgi,4
5cgi,11
5cgi,10
5cgi,7
5cgi,12
5cgi,5
5vx7,1
6exx,1
5cgi,14
5l5y,2
5l5y,4
5l5y,9
1cmx,1
6gd9,1
5l5y,10
5l5y,14
5l5y,8
4h62,3
4h62,2
5cgi,3
5cgi,1
6hwd,6
6hwd,14
6hwd,7
6hwd,9
6hwd,3
6hwd,13
5jbm,1
4o8x,1
4o8x,2
6hwd,12
6hwd,5
6hwd,11
4ahz,1
4h62,1
3s2h,6
3s2h,4
3s2h,7
4qz4,1
4qz4,4
4qz4,9
4qz4,2
4a8j,3
4qz4,14
4qz4,8
4qz4,12
4qz4,6
5i6e,1
3vh4,1
5uw4,1
3vh4,2
4xpm,2
4xpm,1
4xpm,3
4u4z,9
4u4z,24
4u4z,2
4u4z,8
4u4z,21
4u4z,15
4u4z,4
4u4z,11
5w3j,2
4u4z,7
2mzq,1
4u4z,3
4u4z,13
4u4z,1
5w3j,1
6r5k,1
3vh3,1
2qqf,2
4nhm,1
4ya9,8
4ya9,14
4ya9,4
4ya9,3
4ya9,7
5yjy,1
4u4z,32
5zmr,1
4u4z,44
4u4z,30
4u4z,45
4u4z,26
4u4z,60
4u4z,38
4u4z,50
4u4z,58
4u4z,51
4u4z,55
4u4z,52
4u4z,25
4u4z,40
4u4z,53
4u4z,39
5o9r,1
4geq,2
4geq,1
4ya9,11
4ya9,13
2lo3,1
4ya9,9
4ya9,12
4ya9,5
4ya9,1
4ya9,6
4ya9,2
4ya9,10
4u4z,35
5yec,2
4niq,1
4niq,2
2od8,2
4geq,3
1zzd,2
6aho,1
5i8q,1
4o8y,1
4o8y,2
4hbg,1
6ucu,5
6ucu,3
6ucu,4
5esg,1
5w0t,1
5k61,1
5fg1,1
3s2h,10
3s2h,8
3s2h,3
3s2h,1
4gzc,1
5xox,1
5oqo,2
6t9l,10
4xmn,5
4xmn,1
5t62,6
5nif,6
5nif,8
5nif,11
5nif,3
5nif,4
4ai1,1
5lvf,1
5fcj,41
6jsj,1
5fcj,50
5fcj,53
5fcj,49
5fcj,33
5mpb,23
5mpb,21
5mpb,26
5mpb,30
5mpb,22
5mpb,29
5mpb,28
5t62,13
5t62,11
5t62,5
5nif,14
5fcj,69
5fcj,71
5t62,18
5mpb,33
5mpb,27
5mpb,31
5mpb,24
5mpb,32
5mpb,25
5fcj,35
5fcj,39
5fcj,22
5fcj,38
5fcj,24
5fcj,52
5fcj,20
5fcj,25
5fcj,29
5fcj,34
5fcj,19
4wnn,1
4wnn,2
5fcj,73
4qz6,5
4qz6,13
3te6,1
5t62,26
5t62,14
5t62,8
5t62,1
6qg3,4
6qg3,8
6qg3,2
6qg3,6
6fvu,26
6fvu,31
5l5i,10
5l5i,8
5o9q,1
5l5i,13
5l5i,7
5l5i,14
5l5i,6
6qg3,3
6qg3,1
6qg3,5
6nuw,11
6nuw,8
6gd8,1
5t62,16
6cnc,20
6cnc,19
4x67,6
4x67,5
4x67,4
4x67,8
4x67,2
4x67,1
4u4y,38
4u4y,37
4u4y,23
4u4y,18
4u4y,41
4u4y,35
4u4y,21
4u4y,42
4u4y,29
4u4y,15
4u4y,39
4u4y,40
4u4y,11
4u4y,34
4u4y,24
4u4y,12
4u4y,16
4u4y,10
4qw5,8
